t_min,P_amb_atm,FIO2,FIN2,I_ex_L_min_wb,pt_N2_atm,pt_O2_atm,r_hat_dimensionless,Pb_N2_atm,Pb_O2_atm,x_hat_N2,x_hat_O2,n_b,N_b_max_cumulative,P_crush_atm,beta_f_hat_dimensionless,r_hat_min_nucleation_dimensionless,h_t_hazard_per_min,P_DCS,P_survival
36.20000000000027,0.2353170632313429,0.21,0.79,0.0,0.28020233504662323,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498205377064688,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028216988984854e-10,6.326203005890818e-09,0.999999993673797
36.300000000000274,0.2353170632313429,0.21,0.79,0.0,0.27954216941485716,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982052949054498,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028215486913623e-10,6.347231185088731e-09,0.9999999936527688
36.400000000000276,0.2353170632313429,0.21,0.79,0.0,0.27888504812113507,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982052127462143,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028213984842504e-10,6.368259364286644e-09,0.9999999936317406
36.50000000000028,0.2353170632313429,0.21,0.79,0.0,0.2782309571265648,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982051305869815,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102821248277149e-10,6.389287543484556e-09,0.9999999936107125
36.60000000000028,0.2353170632313429,0.21,0.79,0.0,0.2775798824569943,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982050484277513,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102821098070058e-10,6.410315722682469e-09,0.9999999935896843
36.70000000000028,0.2353170632313429,0.21,0.79,0.0,0.2769318102027127,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982049662685238,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102820947862978e-10,6.431343901880382e-09,0.9999999935686561
36.80000000000028,0.2353170632313429,0.21,0.79,0.0,0.27628672651815367,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498204884109299,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102820797655909e-10,6.452372081078295e-09,0.9999999935476279
36.90000000000028,0.2353170632313429,0.21,0.79,0.0,0.2756446176215993,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498204801950077,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.10282064744885e-10,6.4734002602762075e-09,0.9999999935265997
37.000000000000284,0.2353170632313429,0.21,0.79,0.0,0.2750054697948858,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982047197908575,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102820497241802e-10,6.49442843947412e-09,0.9999999935055716
37.100000000000286,0.2353170632313429,0.21,0.79,0.0,0.2743692693831103,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982046376316408,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028203470347652e-10,6.515456618672033e-09,0.9999999934845434
37.20000000000029,0.2353170632313429,0.21,0.79,0.0,0.2737360027943392,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498204555472427,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028201968277388e-10,6.536484797869946e-09,0.9999999934635152
37.30000000000029,0.2353170632313429,0.21,0.79,0.0,0.27310565649931773,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982044733132155,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102820046620723e-10,6.557512977067859e-09,0.999999993442487
37.40000000000029,0.2353170632313429,0.21,0.79,0.0,0.2724782170311811,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498204391154007,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028198964137178e-10,6.578541156265771e-09,0.9999999934214588
37.50000000000029,0.2353170632313429,0.21,0.79,0.0,0.27185367098516644,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498204308994801,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028197462067237e-10,6.599569335463684e-09,0.9999999934004307
37.60000000000029,0.2353170632313429,0.21,0.79,0.0,0.27123200501832684,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498204226835598,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028195959997408e-10,6.620597514661597e-09,0.9999999933794025
37.700000000000294,0.2353170632313429,0.21,0.79,0.0,0.270613205849246,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982041446763975,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028194457927676e-10,6.64162569385951e-09,0.9999999933583743
37.800000000000296,0.2353170632313429,0.21,0.79,0.0,0.2699972602577544,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982040625171997,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028192955858056e-10,6.6626538730574225e-09,0.9999999933373461
37.9000000000003,0.2353170632313429,0.21,0.79,0.0,0.2693841550846472,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982039803580047,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028191453788547e-10,6.683682052255335e-09,0.999999993316318
38.0000000000003,0.2353170632313429,0.21,0.79,0.0,0.2687738772314029,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982038981988125,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028189951719143e-10,6.704710231453248e-09,0.9999999932952898
38.1000000000003,0.2353170632313429,0.21,0.79,0.0,0.2681664136599034,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982038160396228,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028188449649844e-10,6.725738410651161e-09,0.9999999932742616
38.2000000000003,0.2353170632313429,0.21,0.79,0.0,0.2675617513921557,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982037338804358,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102818694758065e-10,6.746766589849074e-09,0.9999999932532334
38.3000000000003,0.2353170632313429,0.21,0.79,0.0,0.2669598775100145,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982036517212516,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102818544551157e-10,6.767794769046986e-09,0.9999999932322052
38.400000000000304,0.2353170632313429,0.21,0.79,0.0,0.2663607791549061,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982035695620702,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028183943442596e-10,6.788822948244899e-09,0.999999993211177
38.500000000000306,0.2353170632313429,0.21,0.79,0.0,0.26576444352755385,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982034874028913,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028182441373722e-10,6.809851127442812e-09,0.9999999931901489
38.60000000000031,0.2353170632313429,0.21,0.79,0.0,0.2651708578877047,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982034052437152,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028180939304963e-10,6.830879306640725e-09,0.9999999931691207
38.70000000000031,0.2353170632313429,0.21,0.79,0.0,0.264580009553857,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982033230845418,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028179437236312e-10,6.8519074858386375e-09,0.9999999931480925
38.80000000000031,0.2353170632313429,0.21,0.79,0.0,0.2639918859029895,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498203240925371,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028177935167762e-10,6.87293566503655e-09,0.9999999931270643
38.90000000000031,0.2353170632313429,0.21,0.79,0.0,0.2634064743702917,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498203158766203,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102817643309932e-10,6.893963844234463e-09,0.9999999931060362
39.00000000000031,0.2353170632313429,0.21,0.79,0.0,0.2628237624488954,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982030766070376,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028174931030987e-10,6.914992023432376e-09,0.999999993085008
39.100000000000314,0.2353170632313429,0.21,0.79,0.0,0.26224373768960757,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498202994447875,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028173428962765e-10,6.936020202630289e-09,0.9999999930639798
39.200000000000315,0.2353170632313429,0.21,0.79,0.0,0.2616663877006444,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498202912288715,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028171926894647e-10,6.957048381828201e-09,0.9999999930429516
39.30000000000032,0.2353170632313429,0.21,0.79,0.0,0.2610917001473663,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982028301295578,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028170424826634e-10,6.978076561026114e-09,0.9999999930219234
39.40000000000032,0.2353170632313429,0.21,0.79,0.0,0.2605196627520148,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982027479704033,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028168922758733e-10,6.999104740224027e-09,0.9999999930008953
39.50000000000032,0.2353170632313429,0.21,0.79,0.0,0.2599502632934499,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982026658112516,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028167420690938e-10,7.02013291942194e-09,0.9999999929798671
39.60000000000032,0.2353170632313429,0.21,0.79,0.0,0.25938348960688906,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982025836521024,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028165918623246e-10,7.0411610986198525e-09,0.9999999929588389
39.70000000000032,0.2353170632313429,0.21,0.79,0.0,0.2588193295836474,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498202501492956,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028164416555665e-10,7.062189277817765e-09,0.9999999929378107
39.800000000000324,0.2353170632313429,0.21,0.79,0.0,0.25825777117087895,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982024193338123,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028162914488192e-10,7.083217457015678e-09,0.9999999929167825
39.900000000000325,0.2353170632313429,0.21,0.79,0.0,0.2576988023713192,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982023371746714,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102816141242083e-10,7.104245636213591e-09,0.9999999928957544
40.00000000000033,0.2353170632313429,0.21,0.79,0.0,0.2571424112430286,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498202255015533,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028159910353566e-10,7.125273815411504e-09,0.9999999928747262
40.10000000000033,0.2353170632313429,0.21,0.79,0.0,0.25658858589913774,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982021728563975,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028158408286417e-10,7.146301994609416e-09,0.999999992853698
40.20000000000033,0.2353170632313429,0.21,0.79,0.0,0.2560373145075931,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982020906972646,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102815690621937e-10,7.167330173807329e-09,0.9999999928326698
40.30000000000033,0.2353170632313429,0.21,0.79,0.0,0.25548858529090446,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982020085381343,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028155404152431e-10,7.188358353005242e-09,0.9999999928116416
40.40000000000033,0.2353170632313429,0.21,0.79,0.0,0.2549423865258931,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982019263790067,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.10281539020856e-10,7.209386532203155e-09,0.9999999927906135
40.500000000000334,0.2353170632313429,0.21,0.79,0.0,0.25439870654344166,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498201844219882,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028152400018878e-10,7.2304147114010675e-09,0.9999999927695853
40.600000000000335,0.2353170632313429,0.21,0.79,0.0,0.25385753372824443,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.249820176206076,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028150897952264e-10,7.25144289059898e-09,0.9999999927485571
40.70000000000034,0.2353170632313429,0.21,0.79,0.0,0.25331885651855957,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982016799016404,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028149395885753e-10,7.272471069796893e-09,0.9999999927275289
40.80000000000034,0.2353170632313429,0.21,0.79,0.0,0.25278266340596184,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982015977425237,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028147893819348e-10,7.293499248994806e-09,0.9999999927065008
40.90000000000034,0.2353170632313429,0.21,0.79,0.0,0.2522489429350968,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982015155834097,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028146391753055e-10,7.314527428192719e-09,0.9999999926854726
41.00000000000034,0.2353170632313429,0.21,0.79,0.0,0.2517176837034362,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982014334242986,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028144889686872e-10,7.335555607390631e-09,0.9999999926644444
41.10000000000034,0.2353170632313429,0.21,0.79,0.0,0.25118887436103426,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.249820135126519,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028143387620793e-10,7.356583786588544e-09,0.9999999926434162
41.200000000000344,0.2353170632313429,0.21,0.79,0.0,0.25066250361028514,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498201269106084,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102814188555482e-10,7.377611965786457e-09,0.999999992622388
41.300000000000345,0.2353170632313429,0.21,0.79,0.0,0.25013856020568165,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982011869469808,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028140383488956e-10,7.39864014498437e-09,0.9999999926013599
41.40000000000035,0.2353170632313429,0.21,0.79,0.0,0.24961703295357504,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982011047878805,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.10281388814232e-10,7.4196683241822825e-09,0.9999999925803317
41.50000000000035,0.2353170632313429,0.21,0.79,0.0,0.2490979107119358,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982010226287826,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028137379357548e-10,7.440696503380195e-09,0.9999999925593035
41.60000000000035,0.2353170632313429,0.21,0.79,0.0,0.24858118239011556,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982009404696875,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028135877292006e-10,7.461724682578108e-09,0.9999999925382753
41.70000000000035,0.2353170632313429,0.21,0.79,0.0,0.24806683694861026,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982008583105952,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028134375226574e-10,7.482752861776021e-09,0.9999999925172471
41.80000000000035,0.2353170632313429,0.21,0.79,0.0,0.24755486339882424,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982007761515054,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028132873161242e-10,7.503781040973934e-09,0.999999992496219
41.900000000000354,0.2353170632313429,0.21,0.79,0.0,0.2470452508028355,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982006939924184,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028131371096018e-10,7.524809220171846e-09,0.9999999924751908
42.000000000000355,0.2353170632313429,0.21,0.79,0.0,0.24653798827316195,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982006118333341,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028129869030904e-10,7.545837399369759e-09,0.9999999924541626
42.10000000000036,0.2353170632313429,0.21,0.79,0.0,0.24603306497252894,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982005296742527,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.10281283669659e-10,7.566865578567672e-09,0.9999999924331344
42.20000000000036,0.2353170632313429,0.21,0.79,0.0,0.2455304701136376,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982004475151737,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028126864901e-10,7.587893757765585e-09,0.9999999924121062
42.30000000000036,0.2353170632313429,0.21,0.79,0.0,0.24503019295893447,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982003653560975,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028125362836206e-10,7.608921936963498e-09,0.9999999923910781
42.40000000000036,0.2353170632313429,0.21,0.79,0.0,0.24453222282038203,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498200283197024,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028123860771522e-10,7.62995011616141e-09,0.9999999923700499
42.50000000000036,0.2353170632313429,0.21,0.79,0.0,0.2440365490592304,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982002010379534,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028122358706948e-10,7.65097818433702e-09,0.9999999923490218
42.600000000000364,0.2353170632313429,0.21,0.79,0.0,0.24354316108579002,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982001188788852,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028120856642474e-10,7.672006252512631e-09,0.9999999923279937
42.700000000000365,0.2353170632313429,0.21,0.79,0.0,0.2430520483592055,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982000367198198,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028119354578112e-10,7.693034320688241e-09,0.9999999923069657
42.80000000000037,0.2353170632313429,0.21,0.79,0.0,0.24256320038723025,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981999545607572,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028117852513858e-10,7.714062388863852e-09,0.9999999922859376
42.90000000000037,0.2353170632313429,0.21,0.79,0.0,0.2420766067260025,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981998724016974,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102811635044971e-10,7.735090457039462e-09,0.9999999922649095
43.00000000000037,0.2353170632313429,0.21,0.79,0.0,0.2415922569798221,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.249819979024264,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102811484838567e-10,7.756118525215072e-09,0.9999999922438815
43.10000000000037,0.2353170632313429,0.21,0.79,0.0,0.24111014080092838,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981997080835855,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028113346321737e-10,7.777146593390682e-09,0.9999999922228534
43.20000000000037,0.2353170632313429,0.21,0.79,0.0,0.24063024788927914,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981996259245337,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028111844257912e-10,7.798174661566293e-09,0.9999999922018253
43.300000000000374,0.2353170632313429,0.21,0.79,0.0,0.2401525679923306,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981995437654847,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028110342194195e-10,7.819202729741903e-09,0.9999999921807973
43.400000000000375,0.2353170632313429,0.21,0.79,0.0,0.23967709090481829,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981994616064382,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102810884013058e-10,7.840230797917513e-09,0.9999999921597692
43.50000000000038,0.2353170632313429,0.21,0.79,0.0,0.23920380646853912,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981993794473945,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028107338067078e-10,7.861258866093124e-09,0.9999999921387411
43.60000000000038,0.2353170632313429,0.21,0.79,0.0,0.2387327045721343,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981992972883535,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028105836003682e-10,7.882286934268734e-09,0.9999999921177131
43.70000000000038,0.2353170632313429,0.21,0.79,0.0,0.23826377515087332,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498199215129315,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102810433394039e-10,7.903315002444344e-09,0.999999992096685
43.80000000000038,0.2353170632313429,0.21,0.79,0.0,0.23779700818643895,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981991329702793,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028102831877206e-10,7.924343070619955e-09,0.9999999920756569
43.90000000000038,0.2353170632313429,0.21,0.79,0.0,0.2373323937067132,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981990508112464,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102810132981413e-10,7.945371138795565e-09,0.9999999920546289
44.000000000000384,0.2353170632313429,0.21,0.79,0.0,0.23686992178556418,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981989686522163,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028099827751164e-10,7.966399206971175e-09,0.9999999920336008
44.100000000000385,0.2353170632313429,0.21,0.79,0.0,0.23640958254263425,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981988864931887,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.10280983256883e-10,7.987427275146786e-09,0.9999999920125727
44.20000000000039,0.2353170632313429,0.21,0.79,0.0,0.2359513661431287,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981988043341638,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102809682362555e-10,8.008455343322396e-09,0.9999999919915447
44.30000000000039,0.2353170632313429,0.21,0.79,0.0,0.2354952627976058,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981987221751417,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028095321562903e-10,8.029483411498006e-09,0.9999999919705166
44.40000000000039,0.2353170632313429,0.21,0.79,0.0,0.23504126276176757,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981986400161224,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028093819500368e-10,8.050511479673617e-09,0.9999999919494885
44.50000000000039,0.2353170632313429,0.21,0.79,0.0,0.2345893563362516,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981985578571056,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028092317437936e-10,8.071539547849227e-09,0.9999999919284605
44.60000000000039,0.2353170632313429,0.21,0.79,0.0,0.23413953386642394,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981984756980916,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102809081537561e-10,8.092567616024837e-09,0.9999999919074324
44.700000000000394,0.2353170632313429,0.21,0.79,0.0,0.2336917857421727,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981983935390803,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028089313313393e-10,8.113595684200448e-09,0.9999999918864043
44.800000000000395,0.2353170632313429,0.21,0.79,0.0,0.23324610239770277,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981983113800718,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028087811251287e-10,8.134623752376058e-09,0.9999999918653762
44.9000000000004,0.2353170632313429,0.21,0.79,0.0,0.2328024743113315,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981982292210658,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028086309189282e-10,8.155651820551668e-09,0.9999999918443482
45.0000000000004,0.2353170632313429,0.21,0.79,0.0,0.23236089200528526,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981981470620626,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028084807127388e-10,8.176679888727278e-09,0.9999999918233201
45.1000000000004,0.2353170632313429,0.21,0.79,0.0,0.23192134604549697,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981980649030622,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028083305065603e-10,8.197707956902889e-09,0.999999991802292
45.2000000000004,0.2353170632313429,0.21,0.79,0.0,0.23148382704140447,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981979827440642,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102808180300392e-10,8.218736025078499e-09,0.999999991781264
45.3000000000004,0.2353170632313429,0.21,0.79,0.0,0.23104832564574998,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498197900585069,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028080300942348e-10,8.23976409325411e-09,0.9999999917602359
45.400000000000404,0.2353170632313429,0.21,0.79,0.0,0.23061483255438037,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981978184260767,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028078798880883e-10,8.26079216142972e-09,0.9999999917392078
45.500000000000405,0.2353170632313429,0.21,0.79,0.0,0.2301833385060484,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498197736267087,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028077296819524e-10,8.28182022960533e-09,0.9999999917181798
45.600000000000406,0.2353170632313429,0.21,0.79,0.0,0.22975383428221488,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24981976541081,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102807579475827e-10,8.30284829778094e-09,0.9999999916971517
