altitude,prebreathing_time,exercise_level,time_at_altitude,risk_of_decompression_sickness
30500,30,Rest,30,4.00
30500,30,Rest,40,7.00
30500,30,Rest,50,10.00
30500,30,Rest,60,13.00
30500,30,Rest,70,17.00
30500,30,Rest,80,20.00
30500,30,Rest,90,24.00
30500,30,Rest,100,28.00
30500,30,Rest,110,32.00
30500,30,Rest,120,35.00
30500,30,Rest,130,39.00
30500,30,Rest,140,42.00
30500,30,Rest,150,45.00
30500,30,Rest,160,48.00
30500,30,Rest,170,51.00
30500,30,Rest,180,54.00
30500,30,Rest,190,56.00
30500,30,Rest,200,59.00
30500,30,Rest,210,61.00
30500,30,Rest,220,63.00
30500,30,Rest,230,65.00
30500,30,Rest,240,67.00
30500,30,Mild,10,1.00
30500,30,Mild,20,4.00
30500,30,Mild,30,7.00
30500,30,Mild,40,12.00
30500,30,Mild,50,17.00
30500,30,Mild,60,22.00
30500,30,Mild,70,28.00
30500,30,Mild,80,33.00
30500,30,Mild,90,38.00
30500,30,Mild,100,43.00
30500,30,Mild,110,47.00
30500,30,Mild,120,51.00
30500,30,Mild,130,55.00
30500,30,Mild,140,58.00
30500,30,Mild,150,61.00
30500,30,Mild,160,64.00
30500,30,Mild,170,67.00
30500,30,Mild,180,69.00
30500,30,Mild,190,71.00
30500,30,Mild,200,73.00
30500,30,Mild,210,75.00
30500,30,Mild,220,77.00
30500,30,Mild,230,78.00
30500,30,Mild,240,79.00
30500,30,Heavy,10,3.00
30500,30,Heavy,20,9.00
30500,30,Heavy,30,17.00
30500,30,Heavy,40,26.00
30500,30,Heavy,50,34.00
30500,30,Heavy,60,42.00
30500,30,Heavy,70,49.00
30500,30,Heavy,80,55.00
30500,30,Heavy,90,61.00
30500,30,Heavy,100,65.00
30500,30,Heavy,110,69.00
30500,30,Heavy,120,73.00
30500,30,Heavy,130,76.00
30500,30,Heavy,140,78.00
30500,30,Heavy,150,80.00
30500,30,Heavy,160,82.00
30500,30,Heavy,170,84.00
30500,30,Heavy,180,85.00
30500,30,Heavy,190,86.00
30500,30,Heavy,200,87.00
30500,30,Heavy,210,88.00
30500,30,Heavy,220,89.00
30500,30,Heavy,230,90.00
30500,30,Heavy,240,91.00
30500,45,Rest,10,1.00
30500,45,Rest,20,2.00
30500,45,Rest,30,4.00
30500,45,Rest,40,6.00
30500,45,Rest,50,9.00
30500,45,Rest,60,12.00
30500,45,Rest,70,15.00
30500,45,Rest,80,19.00
30500,45,Rest,90,22.00
30500,45,Rest,100,26.00
30500,45,Rest,110,29.00
30500,45,Rest,120,33.00
30500,45,Rest,130,36.00
30500,45,Rest,140,39.00
30500,45,Rest,150,42.00
30500,45,Rest,160,45.00
30500,45,Rest,170,48.00
30500,45,Rest,180,51.00
30500,45,Rest,190,53.00
30500,45,Rest,200,56.00
30500,45,Rest,210,58.00
30500,45,Rest,220,60.00
30500,45,Rest,230,62.00
30500,45,Rest,240,64.00
30500,45,Mild,10,1.00
30500,45,Mild,20,3.00
30500,45,Mild,30,7.00
30500,45,Mild,40,11.00
30500,45,Mild,50,16.00
30500,45,Mild,60,21.00
30500,45,Mild,70,26.00
30500,45,Mild,80,31.00
30500,45,Mild,90,35.00
30500,45,Mild,100,40.00
30500,45,Mild,110,44.00
30500,45,Mild,120,48.00
30500,45,Mild,130,52.00
30500,45,Mild,140,56.00
30500,45,Mild,150,59.00
30500,45,Mild,160,62.00
30500,45,Mild,170,64.00
30500,45,Mild,180,67.00
30500,45,Mild,190,69.00
30500,45,Mild,200,71.00
30500,45,Mild,210,73.00
30500,45,Mild,220,75.00
30500,45,Mild,230,76.00
30500,45,Mild,240,78.00
30500,45,Heavy,10,3.00
30500,45,Heavy,20,8.00
30500,45,Heavy,30,15.00
30500,45,Heavy,40,24.00
30500,45,Heavy,50,32.00
30500,45,Heavy,60,39.00
30500,45,Heavy,70,46.00
30500,45,Heavy,80,53.00
30500,45,Heavy,90,58.00
30500,45,Heavy,100,63.00
30500,45,Heavy,110,67.00
30500,45,Heavy,120,70.00
30500,45,Heavy,130,73.00
30500,45,Heavy,140,76.00
30500,45,Heavy,150,78.00
30500,45,Heavy,160,80.00
30500,45,Heavy,170,82.00
30500,45,Heavy,180,84.00
30500,45,Heavy,190,85.00
30500,45,Heavy,200,86.00
30500,45,Heavy,210,87.00
30500,45,Heavy,220,88.00
30500,45,Heavy,230,89.00
30500,60,Rest,10,0.00
30500,60,Rest,20,2.00
30500,60,Rest,30,3.00
30500,60,Rest,40,5.00
30500,60,Rest,50,8.00
30500,60,Rest,60,11.00
30500,60,Rest,70,14.00
30500,60,Rest,80,17.00
30500,60,Rest,90,20.00
30500,60,Rest,100,24.00
30500,60,Rest,110,27.00
30500,60,Rest,120,30.00
30500,60,Rest,130,33.00
30500,60,Rest,140,37.00
30500,60,Rest,150,40.00
30500,60,Rest,160,43.00
30500,60,Rest,170,45.00
30500,60,Rest,180,48.00
30500,60,Rest,190,51.00
30500,60,Rest,200,53.00
30500,60,Rest,210,55.00
30500,60,Rest,220,57.00
30500,60,Rest,230,59.00
30500,60,Rest,240,61.00
31000,0,Rest,10,1.00
31000,0,Rest,20,3.00
31000,0,Rest,30,5.00
31000,0,Rest,40,9.00
31000,0,Rest,50,12.00
31000,0,Rest,60,17.00
31000,0,Rest,70,21.00
31000,0,Rest,80,25.00
31000,0,Rest,90,30.00
31000,0,Rest,100,34.00
31000,0,Rest,110,38.00
31000,0,Rest,120,42.00
31000,0,Rest,130,46.00
31000,0,Rest,140,49.00
31000,0,Rest,150,52.00
31000,0,Rest,160,55.00
31000,0,Rest,170,58.00
31000,0,Rest,180,61.00
31000,0,Rest,190,63.00
31000,0,Rest,200,65.00
31000,0,Rest,210,67.00
31000,0,Rest,220,69.00
31000,0,Rest,230,71.00
31000,0,Rest,240,73.00
31000,0,Mild,10,3.00
31000,0,Mild,20,9.00
31000,0,Mild,30,17.00
31000,0,Mild,40,26.00
31000,0,Mild,50,35.00
31000,0,Mild,60,43.00
31000,0,Mild,70,50.00
31000,0,Mild,80,56.00
31000,0,Mild,90,61.00
31000,0,Mild,100,66.00
31000,0,Mild,110,70.00
31000,0,Mild,120,73.00
31000,0,Mild,130,76.00
31000,0,Mild,140,78.00
31000,0,Mild,150,80.00
31000,0,Mild,160,82.00
31000,0,Mild,170,84.00
31000,0,Mild,180,85.00
31000,0,Mild,190,87.00
31000,0,Mild,200,88.00
31000,0,Mild,210,89.00
31000,0,Mild,220,89.00
31000,0,Mild,230,90.00
31000,0,Mild,240,91.00
31000,0,Heavy,10,4.00
31000,0,Heavy,20,11.00
31000,0,Heavy,30,21.00
31000,0,Heavy,40,31.00
31000,0,Heavy,50,41.00
31000,0,Heavy,60,49.00
31000,0,Heavy,70,56.00
31000,0,Heavy,80,62.00
31000,0,Heavy,90,67.00
31000,0,Heavy,100,72.00
31000,0,Heavy,110,75.00
31000,0,Heavy,120,78.00
31000,0,Heavy,130,80.00
31000,0,Heavy,140,82.00
31000,0,Heavy,150,84.00
31000,0,Heavy,160,86.00
31000,0,Heavy,170,87.00
31000,0,Heavy,180,88.00
31000,0,Heavy,190,89.00
31000,0,Heavy,200,90.00
31000,0,Heavy,210,91.00
31000,0,Heavy,220,92.00
31000,0,Heavy,230,92.00
31000,0,Heavy,240,93.00
31000,15,Rest,10,1.00
31000,15,Rest,20,2.00
31000,15,Rest,30,5.00
31000,15,Rest,40,8.00
31000,15,Rest,50,11.00
31000,15,Rest,60,15.00
31000,15,Rest,70,19.00
31000,15,Rest,80,23.00
31000,15,Rest,90,27.00
31000,15,Rest,100,32.00
31000,15,Rest,110,35.00
31000,15,Rest,120,39.00
31000,15,Rest,130,43.00
31000,15,Rest,140,46.00
31000,15,Rest,150,50.00
31000,15,Rest,160,53.00
31000,15,Rest,170,55.00
31000,15,Rest,180,58.00
31000,15,Rest,190,61.00
31000,15,Rest,200,63.00
31000,15,Rest,210,65.00
31000,15,Rest,220,67.00
31000,15,Rest,230,69.00
31000,15,Rest,240,70.00
31000,15,Mild,10,1.00
31000,15,Mild,20,4.00
31000,15,Mild,30,9.00
31000,15,Mild,40,14.00
31000,15,Mild,50,20.00
31000,15,Mild,60,26.00
31000,15,Mild,70,31.00
31000,15,Mild,80,37.00
31000,15,Mild,90,42.00
31000,15,Mild,100,47.00
31000,15,Mild,110,52.00
31000,15,Mild,120,56.00
31000,15,Mild,130,59.00
31000,15,Mild,140,63.00
31000,15,Mild,150,66.00
31000,15,Mild,160,68.00
31000,15,Mild,170,71.00
31000,15,Mild,180,73.00
31000,15,Mild,190,75.00
31000,15,Mild,200,77.00
31000,15,Mild,210,78.00
31000,15,Mild,220,80.00
31000,15,Mild,230,81.00
31000,15,Mild,240,82.00
31000,15,Heavy,10,3.00
31000,15,Heavy,20,10.00
31000,15,Heavy,30,19.00
31000,15,Heavy,40,29.00
31000,15,Heavy,50,38.00
31000,15,Heavy,60,46.00
31000,15,Heavy,70,54.00
31000,15,Heavy,80,60.00
31000,15,Heavy,90,65.00
31000,15,Heavy,100,69.00
31000,15,Heavy,110,73.00
31000,15,Heavy,120,76.00
31000,15,Heavy,130,79.00
31000,15,Heavy,140,81.00
31000,15,Heavy,150,83.00
31000,15,Heavy,160,84.00
31000,15,Heavy,170,86.00
31000,15,Heavy,180,87.00
31000,15,Heavy,190,88.00
31000,15,Heavy,200,89.00
31000,15,Heavy,210,90.00
31000,15,Heavy,220,91.00
31000,15,Heavy,230,91.00
31000,15,Heavy,240,92.00
31000,30,Rest,10,1.00
31000,30,Rest,20,2.00
31000,30,Rest,30,4.00
31000,30,Rest,40,7.00
31000,30,Rest,50,10.00
31000,30,Rest,60,14.00
31000,30,Rest,70,17.00
31000,30,Rest,80,21.00
31000,30,Rest,90,25.00
31000,30,Rest,100,29.00
31000,30,Rest,110,33.00
31000,30,Rest,120,37.00
31000,30,Rest,130,40.00
31000,30,Rest,140,44.00
31000,30,Rest,150,47.00
31000,30,Rest,160,50.00
31000,30,Rest,170,53.00
31000,30,Rest,180,55.00
31000,30,Rest,190,58.00
31000,30,Rest,200,60.00
31000,30,Rest,210,62.00
31000,30,Rest,220,64.00
31000,30,Rest,230,66.00
31000,30,Rest,240,68.00
31000,30,Mild,10,1.00
31000,30,Mild,20,4.00
31000,30,Mild,30,8.00
31000,30,Mild,40,13.00
31000,30,Mild,50,18.00
31000,30,Mild,60,23.00
31000,30,Mild,70,29.00
31000,30,Mild,80,34.00
31000,30,Mild,90,40.00
31000,30,Mild,100,44.00
31000,30,Mild,110,49.00
31000,30,Mild,120,53.00
31000,30,Mild,130,56.00
31000,30,Mild,140,60.00
31000,30,Mild,150,63.00
31000,30,Mild,160,66.00
31000,30,Mild,170,68.00
31000,30,Mild,180,70.00
31000,30,Mild,190,73.00
31000,30,Mild,200,74.00
31000,30,Mild,210,76.00
31000,30,Mild,220,78.00
31000,30,Mild,230,79.00
31000,30,Mild,240,80.00
31000,30,Heavy,10,3.00
31000,30,Heavy,20,9.00
31000,30,Heavy,30,18.00
31000,30,Heavy,40,27.00
31000,30,Heavy,50,36.00
31000,30,Heavy,60,44.00
31000,30,Heavy,70,51.00
31000,30,Heavy,80,57.00
31000,30,Heavy,90,62.00
31000,30,Heavy,100,67.00
31000,30,Heavy,110,71.00
31000,30,Heavy,120,74.00
31000,30,Heavy,130,77.00
31000,30,Heavy,140,79.00
31000,30,Heavy,150,81.00
31000,30,Heavy,160,83.00
31000,30,Heavy,170,84.00
31000,30,Heavy,180,86.00
31000,30,Heavy,190,87.00
31000,30,Heavy,200,88.00
31000,30,Heavy,210,89.00
31000,30,Heavy,220,90.00
31000,30,Heavy,230,91.00
31000,30,Heavy,240,91.00
31000,45,Rest,10,1.00
31000,45,Rest,20,2.00
31000,45,Rest,30,4.00
31000,45,Rest,40,6.00
31000,45,Rest,50,9.00
31000,45,Rest,60,12.00
31000,45,Rest,70,16.00
31000,45,Rest,80,19.00
31000,45,Rest,90,23.00
31000,45,Rest,100,27.00
31000,45,Rest,110,30.00
31000,45,Rest,120,34.00
31000,45,Rest,130,37.00
31000,45,Rest,140,41.00
31000,45,Rest,150,44.00
31000,45,Rest,160,47.00
31000,45,Rest,170,50.00
31000,45,Rest,180,52.00
31000,45,Rest,190,55.00
31000,45,Rest,200,57.00
31000,45,Rest,210,60.00
31000,45,Rest,220,62.00
31000,45,Rest,230,64.00
31000,45,Rest,240,65.00
31000,45,Mild,10,1.00
31000,45,Mild,20,4.00
31000,45,Mild,30,7.00
31000,45,Mild,40,11.00
31000,45,Mild,50,16.00
31000,45,Mild,60,22.00
31000,45,Mild,70,27.00
31000,45,Mild,80,32.00
31000,45,Mild,90,37.00
31000,45,Mild,100,42.00
31000,45,Mild,110,46.00
31000,45,Mild,120,50.00
31000,45,Mild,130,54.00
31000,45,Mild,140,57.00
31000,45,Mild,150,60.00
31000,45,Mild,160,63.00
31000,45,Mild,170,66.00
31000,45,Mild,180,68.00
31000,45,Mild,190,70.00
31000,45,Mild,200,72.00
31000,45,Mild,210,74.00
31000,45,Mild,220,76.00
31000,45,Mild,230,77.00
31000,45,Mild,240,79.00
31000,45,Heavy,10,3.00
31000,45,Heavy,20,8.00
31000,45,Heavy,30,16.00
31000,45,Heavy,40,25.00
31000,45,Heavy,50,33.00
31000,45,Heavy,60,41.00
31000,45,Heavy,70,48.00
31000,45,Heavy,80,54.00
31000,45,Heavy,90,59.00
31000,45,Heavy,100,64.00
31000,45,Heavy,110,68.00
31000,45,Heavy,120,72.00
31000,45,Heavy,130,74.00
31000,45,Heavy,140,77.00
31000,45,Heavy,150,79.00
31000,45,Heavy,160,81.00
31000,45,Heavy,170,83.00
31000,45,Heavy,180,84.00
31000,45,Heavy,190,86.00
31000,45,Heavy,200,87.00
31000,45,Heavy,210,88.00
31000,45,Heavy,220,89.00
31000,45,Heavy,230,89.00
31000,45,Heavy,240,90.00
31000,60,Rest,10,0.00
31000,60,Rest,20,2.00
31000,60,Rest,30,3.00
31000,60,Rest,40,6.00
31000,60,Rest,50,8.00
31000,60,Rest,60,11.00
31000,60,Rest,70,14.00
31000,60,Rest,80,18.00
31000,60,Rest,90,21.00
31000,60,Rest,100,25.00
31000,60,Rest,110,28.00
31000,60,Rest,120,32.00
31000,60,Rest,130,35.00
31000,60,Rest,140,38.00
31000,60,Rest,150,41.00
31000,60,Rest,160,44.00
31000,60,Rest,170,47.00
31000,60,Rest,180,50.00
31000,60,Rest,190,52.00
31000,60,Rest,200,55.00
31000,60,Rest,210,57.00
31000,60,Rest,220,59.00
31000,60,Rest,230,61.00
31000,60,Rest,240,63.00
31000,60,Mild,10,1.00
31000,60,Mild,20,3.00
31000,60,Mild,30,6.00
31000,60,Mild,40,10.00
31000,60,Mild,50,15.00
31000,60,Mild,60,20.00
31000,60,Mild,70,25.00
31000,60,Mild,80,29.00
31000,60,Mild,90,34.00
31000,60,Mild,100,39.00
31000,60,Mild,110,43.00
31000,60,Mild,120,47.00
31000,60,Mild,130,51.00
31000,60,Mild,140,54.00
31000,60,Mild,150,58.00
31000,60,Mild,160,60.00
31000,60,Mild,170,63.00
31000,60,Mild,180,66.00
31000,60,Mild,190,68.00
31000,60,Mild,200,70.00
31000,60,Mild,210,72.00
31000,60,Mild,220,74.00
31000,60,Mild,230,75.00
31000,60,Mild,240,77.00
31000,60,Heavy,10,2.00
31000,60,Heavy,20,8.00
31000,60,Heavy,30,15.00
31000,60,Heavy,40,23.00
31000,60,Heavy,50,31.00
31000,60,Heavy,60,38.00
31000,60,Heavy,70,45.00
31000,60,Heavy,80,51.00
31000,60,Heavy,90,57.00
31000,60,Heavy,100,61.00
31000,60,Heavy,110,66.00
31000,60,Heavy,120,69.00
31000,60,Heavy,130,72.00
31000,60,Heavy,140,75.00
31000,60,Heavy,150,77.00
31000,60,Heavy,160,79.00
31000,60,Heavy,170,81.00
31000,60,Heavy,180,83.00
31000,60,Heavy,190,84.00
31000,60,Heavy,200,85.00
31000,60,Heavy,210,86.00
31000,60,Heavy,220,87.00
31000,60,Heavy,230,88.00
31000,60,Heavy,240,89.00
31500,0,Rest,10,1.00
31500,0,Rest,20,3.00
31500,0,Rest,30,6.00
31500,0,Rest,40,9.00
31500,0,Rest,50,13.00
31500,0,Rest,60,18.00
31500,0,Rest,70,22.00
31500,0,Rest,80,27.00
31500,0,Rest,90,31.00
31500,0,Rest,100,35.00
31500,0,Rest,110,40.00
31500,0,Rest,120,44.00
31500,0,Rest,130,47.00
31500,0,Rest,140,51.00
31500,0,Rest,150,54.00
31500,0,Rest,160,57.00
31500,0,Rest,170,60.00
31500,0,Rest,180,62.00
31500,0,Rest,190,65.00
31500,0,Rest,200,67.00
31500,0,Rest,210,69.00
31500,0,Rest,220,71.00
31500,0,Rest,230,72.00
31500,0,Rest,240,74.00
31500,0,Mild,10,3.00
31500,0,Mild,20,10.00
31500,0,Mild,30,18.00
31500,0,Mild,40,27.00
31500,0,Mild,50,36.00
31500,0,Mild,60,44.00
31500,0,Mild,70,51.00
31500,0,Mild,80,57.00
31500,0,Mild,90,63.00
31500,0,Mild,100,67.00
31500,0,Mild,110,71.00
31500,0,Mild,120,74.00
31500,0,Mild,130,77.00
31500,0,Mild,140,79.00
31500,0,Mild,150,81.00
31500,0,Mild,160,83.00
31500,0,Mild,170,85.00
31500,0,Mild,180,86.00
31500,0,Mild,190,87.00
31500,0,Mild,200,88.00
31500,0,Mild,210,89.00
31500,0,Mild,220,90.00
31500,0,Mild,230,91.00
31500,0,Mild,240,91.00
31500,0,Heavy,10,4.00
31500,0,Heavy,20,12.00
31500,0,Heavy,30,22.00
31500,0,Heavy,40,33.00
31500,0,Heavy,50,42.00
31500,0,Heavy,60,51.00
31500,0,Heavy,70,58.00
31500,0,Heavy,80,64.00
31500,0,Heavy,90,69.00
31500,0,Heavy,100,73.00
31500,0,Heavy,110,76.00
31500,0,Heavy,120,79.00
31500,0,Heavy,130,81.00
31500,0,Heavy,140,83.00
31500,0,Heavy,150,85.00
31500,0,Heavy,160,86.00
31500,0,Heavy,170,88.00
31500,0,Heavy,180,89.00
31500,0,Heavy,190,90.00
31500,0,Heavy,200,91.00
31500,0,Heavy,210,91.00
31500,0,Heavy,220,92.00
31500,0,Heavy,230,93.00
31500,0,Heavy,240,93.00
31500,15,Rest,10,1.00
31500,15,Rest,20,2.00
31500,15,Rest,30,5.00
31500,15,Rest,40,8.00
31500,15,Rest,50,12.00
31500,15,Rest,60,16.00
31500,15,Rest,70,20.00
31500,15,Rest,80,24.00
31500,15,Rest,90,29.00
31500,15,Rest,100,33.00
31500,15,Rest,110,37.00
31500,15,Rest,120,41.00
31500,15,Rest,130,44.00
31500,15,Rest,140,48.00
31500,15,Rest,150,51.00
31500,15,Rest,160,54.00
31500,15,Rest,170,57.00
31500,15,Rest,180,60.00
31500,15,Rest,190,62.00
31500,15,Rest,200,64.00
31500,15,Rest,210,66.00
31500,15,Rest,220,68.00
31500,15,Rest,230,70.00
31500,15,Rest,240,72.00
31500,15,Mild,10,1.00
31500,15,Mild,20,5.00
31500,15,Mild,30,9.00
31500,15,Mild,40,15.00
31500,15,Mild,50,21.00
31500,15,Mild,60,27.00
31500,15,Mild,70,33.00
31500,15,Mild,80,38.00
31500,15,Mild,90,44.00
31500,15,Mild,100,49.00
31500,15,Mild,110,53.00
31500,15,Mild,120,57.00
31500,15,Mild,130,61.00
31500,15,Mild,140,64.00
31500,15,Mild,150,67.00
31500,15,Mild,160,70.00
31500,15,Mild,170,72.00
31500,15,Mild,180,74.00
31500,15,Mild,190,76.00
31500,15,Mild,200,78.00
31500,15,Mild,210,79.00
31500,15,Mild,220,81.00
31500,15,Mild,230,82.00
31500,15,Mild,240,83.00
31500,15,Heavy,10,3.00
31500,15,Heavy,20,11.00
31500,15,Heavy,30,20.00
31500,15,Heavy,40,30.00
31500,15,Heavy,50,40.00
31500,15,Heavy,60,48.00
31500,15,Heavy,70,55.00
31500,15,Heavy,80,61.00
31500,15,Heavy,90,66.00
31500,15,Heavy,100,70.00
31500,15,Heavy,110,74.00
31500,15,Heavy,120,77.00
31500,15,Heavy,130,79.00
31500,15,Heavy,140,82.00
31500,15,Heavy,150,84.00
31500,15,Heavy,160,85.00
31500,15,Heavy,170,86.00
31500,15,Heavy,180,88.00
31500,15,Heavy,190,89.00
31500,15,Heavy,200,90.00
31500,15,Heavy,210,90.00
31500,15,Heavy,220,91.00
31500,15,Heavy,230,92.00
31500,15,Heavy,240,92.00
31500,30,Rest,10,1.00
31500,30,Rest,20,2.00
31500,30,Rest,30,5.00
31500,30,Rest,40,7.00
31500,30,Rest,50,11.00
31500,30,Rest,60,14.00
31500,30,Rest,70,18.00
31500,30,Rest,80,22.00
31500,30,Rest,90,26.00
31500,30,Rest,100,30.00
31500,30,Rest,110,34.00
31500,30,Rest,120,38.00
31500,30,Rest,130,42.00
31500,30,Rest,140,45.00
31500,30,Rest,150,48.00
31500,30,Rest,160,51.00
31500,30,Rest,170,54.00
31500,30,Rest,180,57.00
31500,30,Rest,190,59.00
31500,30,Rest,200,62.00
31500,30,Rest,210,64.00
31500,30,Rest,220,66.00
31500,30,Rest,230,68.00
31500,30,Rest,240,69.00
31500,30,Mild,10,1.00
31500,30,Mild,20,4.00
31500,30,Mild,30,8.00
31500,30,Mild,40,13.00
31500,30,Mild,50,19.00
31500,30,Mild,60,25.00
31500,30,Mild,70,30.00
31500,30,Mild,80,36.00
31500,30,Mild,90,41.00
31500,30,Mild,100,46.00
31500,30,Mild,110,50.00
31500,30,Mild,120,54.00
31500,30,Mild,130,58.00
31500,30,Mild,140,61.00
31500,30,Mild,150,64.00
31500,30,Mild,160,67.00
31500,30,Mild,170,70.00
31500,30,Mild,180,72.00
31500,30,Mild,190,74.00
31500,30,Mild,200,76.00
31500,30,Mild,210,77.00
31500,30,Mild,220,79.00
31500,30,Mild,230,80.00
31500,30,Mild,240,81.00
31500,30,Heavy,10,3.00
31500,30,Heavy,20,10.00
31500,30,Heavy,30,19.00
31500,30,Heavy,40,28.00
31500,30,Heavy,50,37.00
31500,30,Heavy,60,45.00
31500,30,Heavy,70,52.00
31500,30,Heavy,80,58.00
31500,30,Heavy,90,64.00
31500,30,Heavy,100,68.00
31500,30,Heavy,110,72.00
31500,30,Heavy,120,75.00
31500,30,Heavy,130,78.00
31500,30,Heavy,140,80.00
31500,30,Heavy,150,82.00
31500,30,Heavy,160,84.00
31500,30,Heavy,170,85.00
31500,30,Heavy,180,86.00
31500,30,Heavy,190,88.00
31500,30,Heavy,200,89.00
31500,30,Heavy,210,89.00
31500,30,Heavy,220,90.00
31500,30,Heavy,230,91.00
31500,30,Heavy,240,92.00
31500,45,Rest,10,1.00
31500,45,Rest,20,2.00
31500,45,Rest,30,4.00
31500,45,Rest,40,7.00
31500,45,Rest,50,10.00
31500,45,Rest,60,13.00
31500,45,Rest,70,17.00
31500,45,Rest,80,21.00
31500,45,Rest,90,24.00
31500,45,Rest,100,28.00
31500,45,Rest,110,32.00
31500,45,Rest,120,35.00
31500,45,Rest,130,39.00
31500,45,Rest,140,42.00
31500,45,Rest,150,46.00
31500,45,Rest,160,49.00
31500,45,Rest,170,51.00
31500,45,Rest,180,54.00
31500,45,Rest,190,57.00
31500,45,Rest,200,59.00
31500,45,Rest,210,61.00
31500,45,Rest,220,63.00
31500,45,Rest,230,65.00
31500,45,Rest,240,67.00
31500,45,Mild,10,1.00
31500,45,Mild,20,4.00
31500,45,Mild,30,8.00
31500,45,Mild,40,12.00
31500,45,Mild,50,17.00
31500,45,Mild,60,23.00
31500,45,Mild,70,28.00
31500,45,Mild,80,33.00
31500,45,Mild,90,38.00
31500,45,Mild,100,43.00
31500,45,Mild,110,47.00
31500,45,Mild,120,51.00
31500,45,Mild,130,55.00
31500,45,Mild,140,59.00
31500,45,Mild,150,62.00
31500,45,Mild,160,65.00
31500,45,Mild,170,67.00
31500,45,Mild,180,69.00
31500,45,Mild,190,72.00
31500,45,Mild,200,73.00
31500,45,Mild,210,75.00
31500,45,Mild,220,77.00
31500,45,Mild,230,78.00
31500,45,Mild,240,80.00
31500,45,Heavy,10,3.00
31500,45,Heavy,20,9.00
31500,45,Heavy,30,17.00
31500,45,Heavy,40,26.00
31500,45,Heavy,50,34.00
31500,45,Heavy,60,42.00
31500,45,Heavy,70,49.00
31500,45,Heavy,80,56.00
31500,45,Heavy,90,61.00
31500,45,Heavy,100,65.00
31500,45,Heavy,110,69.00
31500,45,Heavy,120,73.00
31500,45,Heavy,130,76.00
31500,45,Heavy,140,78.00
31500,45,Heavy,150,80.00
31500,45,Heavy,160,82.00
31500,45,Heavy,170,84.00
31500,45,Heavy,180,85.00
31500,45,Heavy,190,86.00
31500,45,Heavy,200,87.00
31500,45,Heavy,210,88.00
31500,45,Heavy,220,89.00
31500,45,Heavy,230,90.00
31500,45,Heavy,240,91.00
31500,60,Heavy,10,3.00
31500,60,Heavy,20,9.00
31500,60,Heavy,30,17.00
31500,60,Heavy,40,26.00
31500,60,Heavy,50,34.00
31500,60,Heavy,60,42.00
31500,60,Heavy,70,49.00
31500,60,Heavy,80,56.00
31500,60,Heavy,90,61.00
31500,60,Heavy,100,65.00
31500,60,Heavy,110,69.00
31500,60,Heavy,120,73.00
31500,60,Heavy,130,76.00
31500,60,Heavy,140,78.00
31500,60,Heavy,150,80.00
31500,60,Heavy,160,82.00
31500,60,Heavy,170,84.00
31500,60,Heavy,180,85.00
31500,60,Heavy,190,86.00
31500,60,Heavy,200,87.00
31500,60,Heavy,210,88.00
31500,60,Heavy,220,89.00
31500,60,Heavy,230,90.00
31500,60,Heavy,240,91.00
31500,60,Mild,10,1.00
31500,60,Mild,20,3.00
31500,60,Mild,30,7.00
31500,60,Mild,40,11.00
31500,60,Mild,50,16.00
31500,60,Mild,60,21.00
31500,60,Mild,70,26.00
31500,60,Mild,80,31.00
31500,60,Mild,90,36.00
31500,60,Mild,100,40.00
31500,60,Mild,110,45.00
31500,60,Mild,120,49.00
31500,60,Mild,130,52.00
31500,60,Mild,140,56.00
31500,60,Mild,150,59.00
31500,60,Mild,160,62.00
31500,60,Mild,170,65.00
31500,60,Mild,180,67.00
31500,60,Mild,190,69.00
31500,60,Mild,200,71.00
31500,60,Mild,210,73.00
31500,60,Mild,220,75.00
31500,60,Mild,230,76.00
31500,60,Mild,240,78.00
31500,60,Heavy,10,3.00
31500,60,Heavy,20,8.00
31500,60,Heavy,30,15.00
31500,60,Heavy,40,24.00
31500,60,Heavy,50,32.00
31500,60,Heavy,60,39.00
31500,60,Heavy,70,46.00
31500,60,Heavy,80,53.00
31500,60,Heavy,90,58.00
31500,60,Heavy,100,63.00
31500,60,Heavy,110,67.00
31500,60,Heavy,120,70.00
31500,60,Heavy,130,73.00
31500,60,Heavy,140,76.00
31500,60,Heavy,150,78.00
31500,60,Heavy,160,80.00
31500,60,Heavy,170,82.00
31500,60,Heavy,180,84.00
31500,60,Heavy,190,85.00
31500,60,Heavy,200,86.00
31500,60,Heavy,210,87.00
31500,60,Heavy,220,88.00
31500,60,Heavy,230,89.00
31500,60,Heavy,240,90.00
32000,0,Rest,10,0.01
32000,0,Rest,20,0.03
32000,0,Rest,30,0.06
32000,0,Rest,40,0.10
32000,0,Rest,50,0.14
32000,0,Rest,60,0.18
32000,0,Rest,70,0.23
32000,0,Rest,80,0.28
32000,0,Rest,90,0.33
32000,0,Rest,100,0.37
32000,0,Rest,110,0.41
32000,0,Rest,120,0.45
32000,0,Rest,130,0.49
32000,0,Rest,140,0.52
32000,0,Rest,150,0.56
32000,0,Rest,160,0.59
32000,0,Rest,170,0.61
32000,0,Rest,180,0.64
32000,0,Rest,190,0.66
32000,0,Rest,200,0.68
32000,0,Rest,210,0.70
32000,0,Rest,220,0.72
32000,0,Rest,230,0.74
32000,0,Rest,240,0.75
32000,0,Mild,10,3.00
